תאריך,מחיר קניה,מחיר פדיון,שיעור הוספה (%),דמי ניהול (%),שווי נכסים במיל' ₪,דמי נאמנות
05/05/2020 00:00:00,382.39,382.39,0.000,2.460,178.3,0.050
04/05/2020 00:00:00,378.24,378.24,0.000,2.460,178.3,0.050
03/05/2020 00:00:00,383.29,383.29,0.000,2.460,178.3,0.050
30/04/2020 00:00:00,390.02,390.02,0.000,2.460,178.3,0.050
27/04/2020 00:00:00,382.79,382.79,0.000,2.460,178.3,0.050
26/04/2020 00:00:00,376.92,376.92,0.000,2.460,178.3,0.050
23/04/2020 00:00:00,368.41,368.41,0.000,2.460,178.3,0.050
22/04/2020 00:00:00,363.50,363.50,0.000,2.460,178.3,0.050
21/04/2020 00:00:00,364.06,364.06,0.000,2.460,178.3,0.050
20/04/2020 00:00:00,369.41,369.41,0.000,2.460,178.3,0.050
19/04/2020 00:00:00,371.57,371.57,0.000,2.460,178.3,0.050
16/04/2020 00:00:00,358.62,358.62,0.000,2.460,178.3,0.050
13/04/2020 00:00:00,360.42,360.42,0.000,2.460,178.3,0.050
12/04/2020 00:00:00,362.30,362.30,0.000,2.460,178.3,0.050
07/04/2020 00:00:00,353.52,353.52,0.000,2.460,178.3,0.050
06/04/2020 00:00:00,339.43,339.43,0.000,2.460,268.3,0.050
05/04/2020 00:00:00,331.26,331.26,0.000,2.460,268.3,0.050
02/04/2020 00:00:00,335.02,335.02,0.000,2.460,268.3,0.050
01/04/2020 00:00:00,333.91,333.91,0.000,2.460,268.3,0.050
31/03/2020 00:00:00,337.03,337.03,0.000,2.460,268.3,0.050
30/03/2020 00:00:00,325.93,325.93,0.000,2.460,268.3,0.050
29/03/2020 00:00:00,318.60,318.60,0.000,2.460,268.3,0.050
26/03/2020 00:00:00,315.84,315.84,0.000,2.460,268.3,0.050
25/03/2020 00:00:00,302.74,302.74,0.000,2.460,268.3,0.050
24/03/2020 00:00:00,292.88,292.88,0.000,2.460,268.3,0.050
23/03/2020 00:00:00,276.01,276.01,0.000,2.460,268.3,0.050
22/03/2020 00:00:00,274.94,274.94,0.000,2.460,268.3,0.050
19/03/2020 00:00:00,284.03,284.03,0.000,2.460,268.3,0.050
18/03/2020 00:00:00,273.75,273.75,0.000,2.460,268.3,0.050
17/03/2020 00:00:00,290.02,290.02,0.000,2.460,268.3,0.050
16/03/2020 00:00:00,297.16,297.16,0.000,2.460,268.3,0.050
15/03/2020 00:00:00,317.33,317.33,0.000,2.460,268.3,0.050
12/03/2020 00:00:00,321.23,321.23,0.000,2.460,268.3,0.050
11/03/2020 00:00:00,347.55,347.55,0.000,2.460,268.3,0.050
09/03/2020 00:00:00,356.61,356.61,0.000,2.460,268.3,0.050
08/03/2020 00:00:00,387.88,387.88,0.000,2.460,290.4,0.050
05/03/2020 00:00:00,410.10,410.10,0.000,2.460,290.4,0.050
04/03/2020 00:00:00,421.67,421.67,0.000,2.460,290.4,0.050
03/03/2020 00:00:00,431.13,431.13,0.000,2.460,290.4,0.050
01/03/2020 00:00:00,424.68,424.68,0.000,2.460,290.4,0.050
27/02/2020 00:00:00,435.43,435.43,0.000,2.460,290.4,0.050
26/02/2020 00:00:00,445.15,445.15,0.000,2.460,290.4,0.050
25/02/2020 00:00:00,446.32,446.32,0.000,2.460,290.4,0.050
24/02/2020 00:00:00,444.52,444.52,0.000,2.460,290.4,0.050
23/02/2020 00:00:00,454.90,454.90,0.000,2.460,290.4,0.050
20/02/2020 00:00:00,468.22,468.22,0.000,2.460,290.4,0.050
19/02/2020 00:00:00,469.28,469.28,0.000,2.460,290.4,0.050
18/02/2020 00:00:00,463.46,463.46,0.000,2.460,290.4,0.050
17/02/2020 00:00:00,465.93,465.93,0.000,2.460,290.4,0.050
16/02/2020 00:00:00,465.04,465.04,0.000,2.460,290.4,0.050
13/02/2020 00:00:00,460.55,460.55,0.000,2.460,290.4,0.050
12/02/2020 00:00:00,462.70,462.70,0.000,2.460,290.4,0.050
11/02/2020 00:00:00,457.14,457.14,0.000,2.460,290.4,0.050
10/02/2020 00:00:00,452.14,452.14,0.000,2.460,290.4,0.050
09/02/2020 00:00:00,452.12,452.12,0.000,2.460,290.4,0.050
06/02/2020 00:00:00,455.47,455.47,0.000,2.460,289.1,0.050
05/02/2020 00:00:00,456.59,456.59,0.000,2.460,289.1,0.050
04/02/2020 00:00:00,448.79,448.79,0.000,2.460,289.1,0.050
03/02/2020 00:00:00,443.92,443.92,0.000,2.460,289.1,0.050
02/02/2020 00:00:00,443.51,443.51,0.000,2.460,289.1,0.050
30/01/2020 00:00:00,456.23,456.23,0.000,2.460,289.1,0.050
29/01/2020 00:00:00,454.93,454.93,0.000,2.460,289.1,0.050
28/01/2020 00:00:00,450.90,450.90,0.000,2.460,289.1,0.050
27/01/2020 00:00:00,449.92,449.92,0.000,2.460,289.1,0.050
26/01/2020 00:00:00,459.13,459.13,0.000,2.460,289.1,0.050
23/01/2020 00:00:00,464.98,464.98,0.000,2.460,289.1,0.050
22/01/2020 00:00:00,466.57,466.57,0.000,2.460,289.1,0.050
21/01/2020 00:00:00,461.05,461.05,0.000,2.460,289.1,0.050
20/01/2020 00:00:00,463.22,463.22,0.000,2.460,289.1,0.050
19/01/2020 00:00:00,465.96,465.96,0.000,2.460,289.1,0.050
16/01/2020 00:00:00,464.37,464.37,0.000,2.460,289.1,0.050
15/01/2020 00:00:00,461.10,461.10,0.000,2.460,289.1,0.050
14/01/2020 00:00:00,460.73,460.73,0.000,2.460,289.1,0.050
13/01/2020 00:00:00,458.23,458.23,0.000,2.460,289.1,0.050
12/01/2020 00:00:00,458.10,458.10,0.000,2.460,289.1,0.050
09/01/2020 00:00:00,456.88,456.88,0.000,2.460,289.1,0.050
08/01/2020 00:00:00,454.62,454.62,0.000,2.460,289.1,0.050
07/01/2020 00:00:00,453.48,453.48,0.000,2.460,289.1,0.050
06/01/2020 00:00:00,449.90,449.90,0.000,2.460,276.0,0.050
05/01/2020 00:00:00,453.33,453.33,0.000,2.460,276.0,0.050
02/01/2020 00:00:00,451.63,451.63,0.000,2.460,276.0,0.050
01/01/2020 00:00:00,447.50,447.50,0.000,2.460,276.0,0.050
31/12/2019 00:00:00,442.68,442.68,0.000,2.460,276.0,0.050
30/12/2019 00:00:00,438.29,438.29,0.000,2.460,276.0,0.050
29/12/2019 00:00:00,437.08,437.08,0.000,2.460,276.0,0.050
26/12/2019 00:00:00,435.90,435.90,0.000,2.460,276.0,0.050
25/12/2019 00:00:00,433.36,433.36,0.000,2.460,276.0,0.050
24/12/2019 00:00:00,429.84,429.84,0.000,2.460,276.0,0.050
23/12/2019 00:00:00,427.39,427.39,0.000,2.460,276.0,0.050
22/12/2019 00:00:00,425.99,425.99,0.000,2.460,276.0,0.050
19/12/2019 00:00:00,425.24,425.24,0.000,2.460,276.0,0.050
18/12/2019 00:00:00,426.47,426.47,0.000,2.460,276.0,0.050
17/12/2019 00:00:00,426.23,426.23,0.000,2.460,276.0,0.050
16/12/2019 00:00:00,425.44,425.44,0.000,2.460,276.0,0.050
15/12/2019 00:00:00,425.60,425.60,0.000,2.460,276.0,0.050
12/12/2019 00:00:00,424.98,424.98,0.000,2.460,276.0,0.050
11/12/2019 00:00:00,424.94,424.94,0.000,2.460,276.0,0.050
10/12/2019 00:00:00,423.86,423.86,0.000,2.460,276.0,0.050
09/12/2019 00:00:00,424.80,424.80,0.000,2.460,276.0,0.050
08/12/2019 00:00:00,422.75,422.75,0.000,2.460,276.0,0.050
05/12/2019 00:00:00,418.97,418.97,0.000,2.460,277.4,0.050
04/12/2019 00:00:00,418.28,418.28,0.000,2.460,277.4,0.050
03/12/2019 00:00:00,418.25,418.25,0.000,2.460,277.4,0.050
02/12/2019 00:00:00,424.75,424.75,0.000,2.460,277.4,0.050
01/12/2019 00:00:00,426.71,426.71,0.000,2.460,277.4,0.050
28/11/2019 00:00:00,427.73,427.73,0.000,2.460,277.4,0.050
27/11/2019 00:00:00,427.31,427.31,0.000,2.460,277.4,0.050
26/11/2019 00:00:00,426.85,426.85,0.000,2.460,277.4,0.050
25/11/2019 00:00:00,425.73,425.73,0.000,2.460,277.4,0.050
24/11/2019 00:00:00,424.92,424.92,0.000,2.460,277.4,0.050
21/11/2019 00:00:00,422.63,422.63,0.000,2.460,277.4,0.050


